id	filename	md5	size	state
51f23a5c-f777-44ce-ab2a-4451fb716691	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20J-11A-11D-A14Z-05.gdc_hg38.txt	9f7a432738c3df538656e5851e5bf167	141285338	released
5fd3bfed-dd10-4ac4-b10d-05c014e2f083	jhu-usc.edu_BLCA.HumanMethylation450.11.lvl-3.TCGA-GD-A3OS-01A-12D-A223-05.gdc_hg38.txt	061cfda0b494ca58c0c9ae4e8fed87d7	141294231	released
d80dd246-ee4c-423e-90fd-1a3e1763e910	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-5N-A9KI-01A-31D-A42F-05.gdc_hg38.txt	5126b6756ab500cab47e5455db1776da	141284845	released
1a5a3b98-aeb0-44d6-8f6a-91316ad64ca4	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-BT-A42E-01A-11D-A23V-05.gdc_hg38.txt	c92216c6a46a4bcc219caddedf9f0ff3	141284354	released
841f8ceb-2631-48bf-b083-d175a273e219	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-E7-A3X6-01A-12D-A231-05.gdc_hg38.txt	3f8d1c0fa368ad868f8dfc35180df2a3	141296999	released
41781ef2-4b3d-4c1e-8150-ab79933cfe63	jhu-usc.edu_BLCA.HumanMethylation450.5.lvl-3.TCGA-H4-A2HO-01A-11D-A17Y-05.gdc_hg38.txt	d9f999d67d473f6d38c338132f32c633	141290032	released
d1d9e129-2eb5-43c1-846f-2bd710c64cf8	jhu-usc.edu_BLCA.HumanMethylation450.2.lvl-3.TCGA-DK-A1AB-01A-11D-A13Z-05.gdc_hg38.txt	fa3b34b9ab2d1409e325a95ebf145001	141287701	released
0af593ed-009a-4c83-9205-279f599c99f2	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-CF-A47W-01A-11D-A23V-05.gdc_hg38.txt	523896029b05ce9187680a835e8023a1	141320590	released
3e5438b1-2fb0-4391-a859-9b656ed0d9e4	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-CF-A47X-01A-31D-A23V-05.gdc_hg38.txt	49172014982fad7f746ba05a64b5d2bd	141308569	released
eaebb247-0c46-4650-b436-9c251944d017	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-A9T5-01A-11D-A42F-05.gdc_hg38.txt	ef1e36e042f7a8261788ad36fc438daf	141279716	released
085ae577-1437-46bd-aa6b-9e271e9a557a	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-MV-A51V-01A-11D-A26N-05.gdc_hg38.txt	3907cbcdd52f4e1e1902ae4300476f5a	141305533	released
19ca550f-6007-44c9-9fc6-83af33bdf40a	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-FD-A5BU-01A-31D-A26N-05.gdc_hg38.txt	83b4cd652fa7352f56ab7fee9cd92601	141285275	released
1ba142f2-0512-42b5-9191-8187fb6f6f6f	jhu-usc.edu_BLCA.HumanMethylation450.8.lvl-3.TCGA-GV-A3JW-01A-11D-A211-05.gdc_hg38.txt	7197f19a68e5253d8d291a53504ea85f	141318064	released
8ae8d0b3-1acc-4dc1-a80e-ce22ba4f7b5e	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-C4-A0F0-01A-12D-A10W-05.gdc_hg38.txt	9786528a1599e29b3267f19a58fd3064	141288024	released
5424285a-c68f-4c32-bd51-da4139427dcb	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-UY-A9PD-01A-11D-A38H-05.gdc_hg38.txt	faa2007ea05ad58175f27e102163dc74	141295782	released
596f280d-6ee7-4063-a246-63743a3de01a	jhu-usc.edu_BLCA.HumanMethylation450.16.lvl-3.TCGA-FD-A62O-01A-11D-A30F-05.gdc_hg38.txt	4ce986817ea1fbb96681d04e349afd61	141297065	released
2e6821ed-8e54-4b8f-8a3e-581bb8eae81a	jhu-usc.edu_BLCA.HumanMethylation450.2.lvl-3.TCGA-BL-A13I-01A-11D-A276-05.gdc_hg38.txt	7815680434a921cf8c0ec822da8b4710	141277923	released
e92fe281-d598-41fa-86f9-0a5862779b09	jhu-usc.edu_BLCA.HumanMethylation450.11.lvl-3.TCGA-GD-A3OP-11A-11D-A223-05.gdc_hg38.txt	15f7c51e4b015a7baa3bb7dbc16a6036	141286505	released
d8bbbadf-b7be-48ef-a255-139f865f6a3a	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-DK-AA76-01A-11D-A392-05.gdc_hg38.txt	4fbe9786b85412f27067e67ac2ff56ab	141313329	released
ecd30ea7-33ad-4031-a840-8778e1de30c6	jhu-usc.edu_BLCA.HumanMethylation450.15.lvl-3.TCGA-LT-A5Z6-01A-11D-A28N-05.gdc_hg38.txt	4b8d9d1cd92157c7d4f16a8e66924486	141283526	released
5c31388b-d12d-4dd3-8ea6-909348d1ad8f	jhu-usc.edu_BLCA.HumanMethylation450.20.lvl-3.TCGA-KQ-A41O-01A-12D-A34V-05.gdc_hg38.txt	5dcaa2cd9cf754a66c9ce8c70112fd24	141318037	released
60c5d177-85c7-43cf-8598-c646191892ed	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-DK-AA6S-01A-21D-A392-05.gdc_hg38.txt	21bb0d63e55696a5a5dc0c17dc7b48c1	141292898	released
d21756e7-702d-4e4b-9d9a-5a12f61fbcad	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-XF-A9SI-01A-11D-A392-05.gdc_hg38.txt	7d29464da345fbc0d4f34866537607bf	141280994	released
cbff2e90-d360-4d81-845b-fa44eb1084d5	jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-CF-A8HY-01A-11D-A365-05.gdc_hg38.txt	1795c316dc0b1d279d07b4a5b11f8a98	141324093	released
4d23fcce-48a5-417f-bbd9-7b562398f10b	jhu-usc.edu_BLCA.HumanMethylation450.8.lvl-3.TCGA-CF-A3MG-01A-11D-A211-05.gdc_hg38.txt	89c030077cbc74e94991d9969f9de1d8	141335314	released
f93cc599-a0bb-412b-b9a8-a956272bc7a9	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAMR-01A-31D-A42F-05.gdc_hg38.txt	97103582bd8ac73437683d2735053396	141275368	released
1668b78c-b628-4e47-97a1-fbb0d8f70367	jhu-usc.edu_BLCA.HumanMethylation450.16.lvl-3.TCGA-DK-A6B1-01A-12D-A30F-05.gdc_hg38.txt	6824d071f07de979b0d1a22d3b30fc62	141306250	released
59aba877-6d6d-4c30-99ec-d7bb7ef10e3b	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-G2-AA3D-01A-11D-A392-05.gdc_hg38.txt	08f348486be8e25bcbff3d30c76810f1	141298541	released
b7f847f6-65c6-4fda-ac89-cdb1a0e1365d	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-DK-A3WX-01A-22D-A231-05.gdc_hg38.txt	5dcded1e0b07bb5683a777345dc5bef5	141287885	released
