id	filename	md5	size	state
b001b1e3-b733-42b8-bdac-4f18f2a87118	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-4706-01A-01D-1500-05.gdc_hg38.txt	e79143a0b6d68c5761fa0af56248eabc	141303128	released
26041bec-3fd3-4770-a663-25d31d8760ab	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B8-5546-01A-01D-1536-05.gdc_hg38.txt	0dede2115239317772902ef2b2928bf1	141266687	released
37627f8a-fefe-4ee6-ae9b-0c5e0650bd74	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-4710-11A-02D-1500-05.gdc_hg38.txt	3117015a5be265254a49196c1848e49c	141299238	released
82472bec-3dc8-41ee-91a8-397c6add5d5e	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5200-01A-01D-1424-05.gdc_hg38.txt	040bb7c9efcf45d058f681ebdc62e955	141300426	released
21788364-775a-4c5e-b584-ff304aee708d	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4849-11A-01D-1275-05.gdc_hg38.txt	271f2ab6cd1bfe72b1ff7c27873186ef	141305052	released
8affb414-8936-46b8-b153-d4736baa65d4	jhu-usc.edu_KIRC.HumanMethylation450.10.lvl-3.TCGA-A3-A8CQ-01A-11D-A36Y-05.gdc_hg38.txt	f696ab10b8a1795e6549b72743329cbe	141260036	released
d2be5f01-0127-4c99-b93e-a3dbcc942dbc	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-DV-5576-01A-01D-1536-05.gdc_hg38.txt	12afb37573dd0e992ffe35da499a642b	141300217	released
b8d622f4-638f-479c-8505-81c1f634cbb3	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CW-6088-01A-11D-1670-05.gdc_hg38.txt	a64f4eee5e2aade10ffe7dd2975409b3	141294743	released
be356d1e-8dd1-46ba-b4bf-79b0f41d2af9	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-AK-3458-01A-01D-1500-05.gdc_hg38.txt	737653bfa0c7fd1c09e5232470e611a7	141307284	released
de2cf400-b058-4f02-ba0f-93c5d83f23f7	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4841-11A-01D-1275-05.gdc_hg38.txt	4255c5b926ec7b21b5066d8457942594	141299223	released
9732d158-16a5-4d38-a38b-f362abbbdc3e	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4846-11A-01D-1275-05.gdc_hg38.txt	b6a8f760ba3fb9663e485e867375e4e2	141293344	released
68d65bf5-8f8f-4228-87fd-a846f60a8ad6	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4897-11A-01D-1424-05.gdc_hg38.txt	e914102c51768b485d708a06ad4a1ea6	141293175	released
98034515-e33c-458d-9abc-a9e150768d2f	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-4866-01A-01D-1500-05.gdc_hg38.txt	b02b1b4e53bd2b6cc935b530c1ee713e	141299355	released
ac092a8e-80af-4589-8bb8-d86427b398ca	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3376-11A-01D-1418-05.gdc_hg38.txt	8294034ba028dda2bda904e1d26f2244	141296037	released
277771d7-520d-41a5-a3c2-9c057b529863	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5121-01A-02D-1418-05.gdc_hg38.txt	0337d21eee63940f95bc30ab8b0c3e81	141298483	released
f3d09579-94df-42b8-b7be-84a79f4dbeee	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5190-11A-01D-1424-05.gdc_hg38.txt	256a698a23206e10f69f3fec93020c2d	141304484	released
e3524cce-e837-4159-bcb7-7c00866d65fe	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5452-01A-01D-1500-05.gdc_hg38.txt	c4018f048368399f063777ade8d56ffa	141300555	released
880c892e-9b5d-4cae-a689-df73df4c5e30	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4696-11A-01D-1275-05.gdc_hg38.txt	17c7b53363298fd74bbeabf90de0e3f9	141299299	released
a6f9409f-bf30-497d-af6a-d47575ab3e38	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5115-01A-01D-1418-05.gdc_hg38.txt	20c3c25e880cb0d9640fa805eb7a9805	141294806	released
7135c5e3-aac3-4913-9b6e-cc6bbc5a0869	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5453-11A-01D-1500-05.gdc_hg38.txt	18953728d9cdbf9565a0d30817a9731f	141309625	released
c8010f87-98e5-4fb3-8074-70246e94ed9e	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4713-11A-01D-1275-05.gdc_hg38.txt	acd4b8ae3b97759f43454443e681f2cb	141296189	released
115d8435-90e9-4216-92c6-e2c894b3b94c	jhu-usc.edu_KIRC.HumanMethylation450.7.lvl-3.TCGA-B2-A4SR-01A-11D-A264-05.gdc_hg38.txt	c650c65972631021ca300d44d76275bf	141308095	released
cb782c0e-7638-47d0-ac21-a008939c9aeb	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4714-01A-01D-1275-05.gdc_hg38.txt	d5c72409a43408f44aade25d4bf6ab58	141293914	released
21c97ddd-09c4-4915-acba-626d764f69d7	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4814-01A-01D-1275-05.gdc_hg38.txt	819b999c1476304d47fc4b6b952b3427	141294403	released
710930a8-601b-461d-9800-06a278473faf	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-4821-01A-01D-1500-05.gdc_hg38.txt	5a052234a7228c42c224112561e876ac	141285736	released
18a32574-777a-42bc-a280-dff8eea1ac85	jhu-usc.edu_KIRC.HumanMethylation450.10.lvl-3.TCGA-6D-AA2E-01A-11D-A36Y-05.gdc_hg38.txt	9c6adc8ab5db125597b80a8ea6ee8994	141265255	released
cb008e4e-3938-4ce4-b548-8191dd9cd1d5	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-5402-11A-01D-1500-05.gdc_hg38.txt	c8b797731db314e8669d4697fcc35ed9	141303879	released
4a1b3a47-645c-4ba3-ba28-66c747b92cb4	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5186-01A-01D-1424-05.gdc_hg38.txt	84a75f423d6965419b879fcb365cfd1e	141291817	released
32fceaad-c75b-4ad3-90cf-737c3d1adfed	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4688-01A-01D-1275-05.gdc_hg38.txt	c2c929a19880ea9aa1da6e0d1ee535ca	141290345	released
060c09b1-8903-4095-8944-5b29ad323611	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5457-11A-01D-1500-05.gdc_hg38.txt	9f23cc9080ea22663147b73d63589ed9	141297931	released
e81744e1-c521-48e4-b10a-f24d39357a5f	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4848-11A-01D-1275-05.gdc_hg38.txt	0ef3372bd95a4c4f28a7edba0fefa280	141295983	released
c8da8c96-9824-443b-9cbb-a11a3632960a	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4691-11A-01D-1275-05.gdc_hg38.txt	89cf7326cf3b979286e6abf00d36ab36	141301186	released
fcd2fa23-0c6b-4230-9e5a-75d7b4ef4bb1	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5710-11A-01D-1670-05.gdc_hg38.txt	87b608e3f884581687280d06d757ba3c	141294785	released
f65b5c0b-45f3-4292-94fa-aa63b2d1a566	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-5400-11A-01D-1500-05.gdc_hg38.txt	1487fa9ff8b2be230213d74490367b37	141292881	released
130b298b-f5b4-40fe-b0a5-ebb3a7c848a3	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5713-11A-01D-1670-05.gdc_hg38.txt	b68187a8f50a766beb19f5c2c0758a6b	141280333	released
797c6219-8a59-432b-bf4d-cb3c02bda9ef	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CZ-5984-01A-11D-1670-05.gdc_hg38.txt	90c480030452e13b7fb53a0de34e7e93	141289841	released
275e9010-1fb8-457f-9d09-6a9116c6658c	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B2-5633-01A-01D-1536-05.gdc_hg38.txt	bbc52db48cb926d7e5e86d402421a7aa	141295879	released
e4ad4a18-ad5b-4a12-9146-ff8ae8268b58	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4846-01A-01D-1275-05.gdc_hg38.txt	c79f9f84d579f0fc5017443b0f78da16	141286350	released
05516bb8-9ac5-4a43-b2ac-e9d31e7ad8fd	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4908-01A-01D-1424-05.gdc_hg38.txt	63ffff530d61a2f34b65b23119e63b88	141304854	released
e15f3798-15a2-4f58-966c-1729e189c82e	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3373-11A-01D-1418-05.gdc_hg38.txt	04f7dba3645bec341578145da5fd6313	141290344	released
a1f1609d-47c7-4e2c-bedb-73e21fd3786b	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4859-01A-02D-1424-05.gdc_hg38.txt	a89fae9a967dc98bb937be8881c16d17	141299553	released
e5d0d9de-d67e-40c9-a33a-80ac46ad5c3d	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5189-01A-02D-1424-05.gdc_hg38.txt	3242391572dd7eb7f5eecdcaa311c072	141301027	released
